alien_norm,amidar_norm,assault_norm,asterix_norm,bank_heist_norm,battle_zone_norm,boxing_norm,breakout_norm,chopper_command_norm,crazy_climber_norm,demon_attack_norm,freeway_norm,frostbite_norm,gopher_norm,hero_norm,jamesbond_norm,kangaroo_norm,krull_norm,kung_fu_master_norm,ms_pacman_norm,pong_norm,private_eye_norm,qbert_norm,road_runner_norm,seaquest_norm,up_n_down_norm
0.04912027688432022,0.027466884452097266,0.5066926293964107,0.06660497027721173,0.1606780393695715,0.010408441605053479,2.0487500498692195,0.038020835982428655,0.035199489113246565,0.9251803472407969,0.023008409999583368,0.004054054026366084,0.2374868326603717,0.25135737157176663,0.05758840802511178,0.6323046018991965,0.09084813945692256,3.0163934426229506,0.8896222050200643,0.03127116429845765,0.6266997133199622,0.0010592568294083746,0.015290307047573188,0.5067019850641475,0.0054517783908502974,0.20024776156225216
0.042547718082870764,0.028006652873880062,0.5073999341769435,0.06378643000976693,0.16822303230408517,0.0265594716818606,2.3954167336225507,0.10972222271892759,0.0543197299598589,1.0370215857782177,0.032471547899346365,0.0026182432319163448,0.28013818769659343,0.3119170263121258,0.06656509780686648,0.6738495252008765,0.09218907140462622,2.970913360381294,0.8965846301684329,0.049869813453016706,0.5827903708722707,0.0010798546006694808,0.021083657485084006,0.5697325588817259,0.006489021382549097,0.19449720883634786
0.04994999772733629,0.02699568297096845,0.5181100711719725,0.06446468836289536,0.18080931204164574,0.02813868351159285,2.4518749833106996,0.11510417030917272,0.03949489113246563,0.8459153894981416,0.020328220772411598,0.008192567305790408,0.307577001793014,0.3813866058509639,0.0666041098883545,0.906227173119065,0.10643647334897754,3.247166367827869,1.0136112075025137,0.05464081857302147,0.5383144529277812,0.0010798546006694808,0.020665144344711877,0.5760515733707794,0.006260375226457333,0.20977526861813017
0.053946433121709644,0.03148450782990911,0.5527665664637612,0.06389193686469802,0.17989579491273916,-0.0041155217380901155,3.0677083651224772,0.15277778171002865,0.05279923366986984,1.0633500872293793,0.020974215185001928,0.010304054295694505,0.33087012226959345,0.46452271850365007,0.06672198179876314,1.0491234477720963,0.11699631243714381,3.5656675387880563,1.1898851311071368,0.05482142634314492,0.6026203929533702,0.0010798546006694808,0.022268660983665763,0.5755090317227293,0.006547373858895827,0.23588235692017887
0.050200004446608264,0.029224777177159676,0.6042965778118835,0.06931800368972545,0.190925699849141,0.003636972698777303,3.4916666666666667,0.19114583275384375,0.041965697603697845,1.197507674987724,0.02461652856929861,0.011824324626374888,0.30046843606815055,0.4409717345792039,0.06721024625351622,0.9911431701972242,0.11498491451558833,3.553887610692331,1.2172120937102386,0.06321583982927272,0.6518413615294286,0.0010798546006694808,0.021727885577566945,0.46690495946894744,0.006698613813440896,0.2265923279122525
0.05408774150776019,0.030836785612469723,0.5861095167105707,0.07679391798198547,0.2002300757293144,0.011772306367094969,3.6991666475931795,0.2178819369938638,0.0463751368446661,1.292062725309295,0.024843311052900708,0.024324324535759716,0.3010539918750549,0.45651769958918115,0.06696233816788257,0.983382030679328,0.12755615152531008,4.1326696748755865,1.1580870903736131,0.07218969712048473,0.7184844148733123,0.0010798546006694808,0.022325089721693465,0.6490393821408055,0.0068093638978038865,0.2401185516054975
0.06272916888224546,0.03306004491453098,0.6245044446890863,0.0821898399913183,0.21877114616948515,0.0029670040437393733,3.8354165871938064,0.28888887994819223,0.04770557109840652,1.953309326956473,0.0300937388124025,0.02364864824591456,0.301370175284906,0.4480950519587082,0.06763726745481348,1.014426588750913,0.12202480724103251,4.329508196721312,1.1618797213250407,0.06533043590126711,0.7080028334015153,0.0010798546006694808,0.022193422666295492,0.6247845790515095,0.006789119189852252,0.24267459771554478
0.06074725787006141,0.034600571461372756,0.6282428626926061,0.08665127271411863,0.21149681946763105,0.01962051061182494,3.7139583746592204,0.3126736001835929,0.06021165308356648,2.0038305075272764,0.03362609311283713,0.02305743158669085,0.2871120734772647,0.5277043018237505,0.06782435216816446,0.9390978816654492,0.16577271203486424,4.546861849568209,1.1832786126756178,0.06694083375065141,0.7912889523141444,-5.801879495607533e-05,0.02263074538601019,0.7987170485734346,0.006528320042840101,0.23757146404183427
0.06449731221867516,0.03452617128608928,0.64865281455236,0.08532490082355637,0.2340303140429364,0.01540927906587227,4.031041653951009,0.31927083267105955,0.06469711713903419,1.2358127502604903,0.027056187805816704,0.028124999859043067,0.29748799285727845,0.4983061972314551,0.06870230526741937,1.071037253469686,0.19711699631243715,4.766838384623829,1.192042815578037,0.060367534451375375,0.8668555229817841,0.0010599038805324296,0.022292172957843973,1.0653922256973256,0.0070094292843841804,0.2308038729220197
0.06541399283399375,0.03759117714129008,0.6669409254865521,0.08570171101973884,0.24100012901203938,0.01722776541526093,4.394791714350382,0.3307291633552975,0.06408891862303856,2.248402125442634,0.016019296958084843,0.014189188746181691,0.3500292706425344,0.5423453467877715,0.06786965427444636,1.0235573411249086,0.2194099899430104,4.8912176842432675,1.1826891421758357,0.06841202325354298,0.8487960393553753,0.0010798546006694808,0.02261193580666762,1.0758920022978236,0.0071070800575988675,0.23537384182512228
